cg16527057	cg26430382	cg10907257	cg08344181	cg01620082	cg08524190	cg21438527	cg02824029	cg26129669	cg08093277	cg16994534	cg00433866	cg17977304	cg13682912	cg16118803	cg05279622	cg17745803	cg18488651	cg03147503	cg01644592	cg23019585	cg02475474	cg20704602	cg21356040	cg20198768	cg24444631	cg01558785	cg11358777	cg06061002	cg12833048	cg00539542	cg12463578	cg10174063	cg26021304	cg25978138	cg15708526	cg11747594	cg04071440	cg08022281	cg10648573	cg12644888	cg22494932	cg25699073	cg07134666	cg00588198	cg06032337	cg16885113	cg20228636	cg11383134	cg03198009	cg03449857	cg15570656	cg13835168	cg08041448	cg24100841	cg19636627	cg05863862	cg06458771	cg16655343	cg24177217	cg15180617	cg27230769	cg03432955	cg00126638	cg03521696	cg15411272	cg26502127	cg16690356	cg04983903	cg13207333	cg11867546	cg12976581	cg24694606	cg13919341	cg03228974	cg04906656	cg14747086	cg19178742	cg23003315	cg23642250	cg22377040	cg13196879	cg19382642	cg00354641	cg27123071	cg13436843	cg09735274	cg03403996	cg11100081	cg06657028	cg08116408	cg05074385	cg24064041	cg18200389	cg10985055	cg20802826	cg07979747	cg15848685	cg15992932	cg26672776	cg13561028	cg15063443	cg04559908	cg16519217	cg07613268	cg03081173	cg13212186	cg13502540	cg23634079	cg24009529	cg05525649	cg08293075	cg06431527	cg03280235	cg21386484	cg19555708	cg06194738	cg19321684	cg00442389	cg00366603	cg21241195	cg13966843	cg12771187	cg03724238	cg06606381	cg08083251	cg26800551	cg01255021	cg00624589	cg06099246	cg25791868	cg02839351	cg02753903	cg24377285	cg22379212	cg01017090	cg25652859	cg12321149	cg06065549	cg07105596	cg26534489	cg14564778	cg01817393	cg04257105	cg20528838	cg27661264	cg19589727	cg10302550	cg17414107	cg00943909	cg19640589	geno
0.573414613	0.019329873	0.850149715	0.609452319	0.659114104	0.87107038	0.063012381	0.41087345	0.489417774	0.515841564	0.799915871	0.826225485	0.548274189	0.852392595	0.549268783	0.473304957	0.847798574	0.490122036	0.659275302	0.764968859	0.497053098	0.822107313	0.711530649	0.856440847	0.704987899	0.796457059	0.818833541	0.871343139	0.675385878	0.743264812	0.818835982	0.344765127	0.125639824	0.463525658	0.685155261	0.523670989	0.49390795	0.565935942	0.461677476	0.646253958	0.560240562	0.602463159	0.592638275	0.369029489	0.413055867	0.06856377	0.493784784	0.464154058	0.502281862	0.458818686	0.444330342	0.409637054	0.387290459	0.251799668	0.373942422	0.546407437	0.863389817	0.430214091	0.410680314	0.681428701	0.886846369	0.555406758	0.450099411	0.300022627	0.1223818	0.539829674	0.098315328	0.523096233	0.290570749	0.173981428	0.116978947	0.117098784	0.789362166	0.688529262	0.300752011	0.101870594	0.097848017	0.106978942	0.077820292	0.094319718	0.084660578	0.16921461	0.115803676	0.226383844	0.179907587	0.272681676	0.23904033	0.459923802	0.399721372	0.415346765	0.52132234	0.479011489	0.626917758	0.695157427	0.100896005	0.638942094	0.823292019	0.304574379	0.52202336	0.672319868	0.532782945	0.748932034	0.737942533	0.609472866	0.715357914	0.860593376	0.784874116	0.705203563	0.861963074	0.017826723	0.557094074	0.51598324	0.3523644	0.717113752	0.477982117	0.562845606	0.586027234	0.399880589	0.172338599	0.864387309	0.917975839	0.875329444	0.822141506	0.746972049	0.665372718	0.486883438	0.846743556	0.734597364	0.90754214	0.657340422	0.800171897	0.649343616	0.701930998	0.584868918	0.863097157	0.411043285	0.337873958	0.349287393	0.413924747	0.337238922	0.386986017	0.441435975	0.310860668	0.359817546	0.248586488	0.313040371	0.32268487	0.424010825	0.431821217	0.412831902	0.4623853	1
0.565016701	0.025281211	0.874505557	0.714141732	0.839402363	0.860919858	0.052962017	0.387921369	0.524023874	0.512534075	0.784177625	0.716430379	0.506454603	0.824485436	0.458499746	0.392233804	0.800912881	0.408784388	0.555574088	0.740354439	0.400990393	0.808139487	0.623304735	0.839637164	0.650294686	0.741547397	0.810210561	0.860031297	0.619882971	0.704729623	0.847832334	0.559089696	0.184343347	0.12969234	0.896627919	0.799274544	0.848388911	0.811380434	0.687852903	0.851766708	0.781021281	0.958990035	0.870729935	0.938254189	0.796490648	0.898351376	0.877909644	0.878595439	0.94429548	0.874969201	0.879490668	0.865489179	0.77732095	0.783669199	0.814911822	0.844951214	0.837385728	0.753200958	0.475495554	0.773155071	0.869506412	0.529509109	0.497944154	0.380735334	0.164157476	0.2976704	0.126002475	0.861936898	0.327069208	0.145494765	0.082532649	0.073816996	0.850575392	0.678196408	0.417985397	0.075259068	0.154482354	0.199477075	0.163833993	0.089473139	0.054588153	0.109010554	0.103281543	0.178728147	0.11550343	0.18025486	0.132857808	0.84405972	0.352927798	0.480930702	0.510493307	0.572304614	0.565165936	0.706468446	0.488133843	0.52360645	0.792130962	0.492694977	0.468472916	0.509996248	0.374233847	0.783111238	0.458361461	0.653170012	0.652191691	0.830134353	0.750367232	0.62953298	0.487535958	0.024596304	0.609804728	0.56656136	0.308132641	0.70141673	0.449714783	0.554774457	0.589475661	0.407370286	0.180087708	0.499208409	0.600407717	0.562729868	0.827017557	0.703591971	0.877913844	0.604515469	0.826954419	0.733099579	0.945756168	0.696856046	0.815757708	0.619140868	0.50756504	0.432503644	0.743908034	0.365910471	0.243514584	0.296676565	0.362545363	0.229136245	0.398347986	0.355025639	0.204714676	0.306569809	0.192237706	0.249645328	0.2734264	0.362425186	0.391212268	0.369504696	0.375633148	0
0.546065988	0.025394141	0.877080656	0.65104248	0.677688993	0.873844248	0.052411859	0.446313665	0.471888074	0.487299302	0.771747015	0.832717418	0.592364928	0.864831169	0.605821048	0.503570916	0.838878061	0.507057638	0.629280849	0.762197589	0.44909363	0.840412287	0.685141389	0.898075651	0.672895922	0.743925036	0.811343707	0.893264248	0.694552888	0.715044417	0.827465202	0.375232178	0.163908009	0.404529491	0.670690942	0.526001232	0.435881114	0.585646605	0.398495173	0.561114127	0.572172852	0.672431018	0.642064203	0.396126228	0.439152523	0.542596717	0.499194832	0.483887447	0.491960272	0.394499074	0.467790416	0.419818116	0.402690304	0.418692134	0.464227217	0.518331546	0.84937286	0.398066229	0.658143605	0.761638825	0.902743706	0.120272932	0.42484142	0.324757724	0.115309137	0.512389568	0.070703532	0.094439852	0.28726985	0.122776886	0.072883668	0.086656049	0.798535576	0.692907699	0.30877195	0.084233412	0.106102731	0.136296703	0.10005625	0.089855715	0.086795191	0.145338527	0.096570082	0.155482182	0.1308816	0.170871779	0.156144453	0.410793169	0.359494338	0.409185822	0.471410643	0.495009436	0.608128944	0.706181162	0.4664216	0.606313195	0.88800943	0.373417075	0.401816781	0.495839774	0.351963984	0.805161473	0.386885935	0.672260552	0.655870349	0.787675799	0.732576854	0.608657709	0.484035687	0.017288886	0.538990809	0.545896725	0.271534145	0.713609194	0.416873369	0.556700955	0.593976952	0.356112495	0.150627184	0.081409626	0.505520052	0.497626036	0.815158764	0.652439072	0.711253804	0.456992132	0.805436055	0.757008994	0.949650623	0.73003428	0.804491564	0.602722165	0.655620504	0.487948314	0.840040886	0.449675694	0.402623387	0.400192574	0.478209832	0.401397664	0.428029831	0.432519479	0.463443532	0.446938704	0.296790408	0.362673836	0.391929761	0.449472918	0.495804422	0.473763223	0.501611713	0.994
0.553104409	0.035573825	0.872130846	0.752589612	0.83447144	0.871304771	0.05026077	0.373087423	0.492032943	0.513607042	0.764470736	0.713751103	0.548614836	0.754489627	0.42266787	0.327897757	0.827920976	0.361767803	0.580889251	0.736719343	0.49281186	0.805067263	0.722636885	0.871176458	0.698906623	0.735349903	0.795824247	0.866744325	0.612412795	0.680465499	0.842761069	0.514503292	0.195638458	0.17744062	0.859383196	0.785926249	0.770489179	0.806456937	0.660789046	0.840803901	0.761908803	0.951872012	0.858006269	0.914076165	0.754050426	0.512216547	0.89624777	0.813037608	0.938604654	0.774636132	0.826104478	0.80057176	0.597313887	0.661673458	0.684775974	0.869801418	0.866774669	0.7526972	0.442628467	0.794277263	0.887976982	0.494632506	0.446986419	0.34516953	0.157487844	0.343310189	0.106400652	0.84045677	0.335286538	0.145856602	0.063440368	0.082050424	0.826786952	0.650842878	0.408412012	0.08004774	0.177606381	0.201221312	0.167261525	0.098142622	0.074515938	0.126923146	0.136324815	0.217515795	0.137380673	0.193108872	0.138742099	0.810244415	0.417056422	0.661410968	0.454229461	0.860316953	0.573520139	0.650797527	0.816682082	0.626571033	0.819413975	0.437930318	0.482774595	0.668966282	0.571170224	0.775934183	0.750688028	0.651581883	0.68670754	0.834271998	0.778332137	0.657746625	0.835281103	0.017782895	0.588692202	0.543571762	0.291968302	0.652193707	0.347123607	0.488275888	0.505904127	0.277337155	0.10358948	0.497591931	0.555867212	0.547553345	0.776851624	0.717729282	0.874029349	0.495590788	0.808283126	0.689842022	0.912142395	0.606978853	0.835056982	0.592804879	0.499580435	0.424838361	0.782338329	0.42812799	0.334543588	0.363808951	0.415427614	0.32645377	0.36379566	0.289501483	0.286916195	0.357637907	0.241190138	0.314391816	0.32285111	0.374354148	0.414424967	0.383647945	0.392627818	1
0.58255595	0.024890426	0.862633963	0.720384478	0.811436595	0.88660881	0.055943819	0.43790465	0.528730751	0.588079713	0.677771099	0.785552514	0.451764608	0.809728571	0.427513007	0.33050566	0.748797408	0.343833805	0.558906015	0.744725349	0.404200512	0.793988035	0.616333223	0.843264992	0.575912701	0.73804527	0.793972869	0.858148926	0.573917034	0.700328986	0.840724044	0.533274156	0.181305621	0.178272586	0.878942903	0.734237176	0.749320791	0.77440497	0.707744137	0.81884246	0.757948814	0.935750731	0.860749419	0.799844823	0.696954493	0.548742852	0.831953083	0.7465744	0.855901892	0.686549759	0.757848592	0.744485166	0.652113252	0.729135482	0.748166569	0.875280081	0.845262902	0.767897503	0.746091671	0.792052152	0.866197376	0.148052943	0.424969846	0.318842227	0.135470036	0.401406627	0.0948744	0.828244793	0.322448481	0.156830628	0.069660702	0.080691137	0.844261619	0.657223885	0.352693272	0.073936166	0.14325234	0.185903504	0.153115768	0.076635537	0.049206219	0.117266135	0.109079964	0.203795203	0.126343903	0.178668029	0.142300545	0.820256155	0.540666255	0.62830607	0.452357135	0.864292025	0.535078041	0.717491872	0.829225369	0.65469891	0.873734591	0.369153585	0.46964892	0.638310438	0.527119297	0.751282528	0.737961726	0.554843835	0.68310684	0.858751936	0.800766621	0.696577278	0.863257478	0.022275766	0.525226134	0.538178507	0.340710155	0.68918649	0.423357192	0.559171277	0.577181776	0.382481998	0.147536226	0.854342059	0.868999397	0.913983395	0.788186891	0.688501027	0.889615741	0.670071029	0.820421618	0.754755273	0.945784492	0.641487689	0.822709231	0.621237111	0.618348083	0.531628086	0.781246614	0.362138857	0.248332885	0.273125236	0.333428619	0.200656628	0.303346277	0.321258958	0.232319138	0.319378342	0.17703023	0.261709753	0.263343524	0.340182007	0.348246626	0.329710179	0.337234894	0
0.55315722	0.027402546	0.881534468	0.727950895	0.820696096	0.883791406	0.058993664	0.384708936	0.528272199	0.538817198	0.757198791	0.822078583	0.503886773	0.833618377	0.44526006	0.357132151	0.822964158	0.377037962	0.562595289	0.751057157	0.439589404	0.827752583	0.679639142	0.859563382	0.642345661	0.762654072	0.846805503	0.871605148	0.635851022	0.702070795	0.876018344	0.56310529	0.196053252	0.13010095	0.858364635	0.806351478	0.849950076	0.846761397	0.685580636	0.856495388	0.751473617	0.951556472	0.878269492	0.931433572	0.742309976	0.892742544	0.890355787	0.84670815	0.924401562	0.803494526	0.856640398	0.883107346	0.746162728	0.688336497	0.761568035	0.855821893	0.845549431	0.764512622	0.059298625	0.765204156	0.866801792	0.946633363	0.517420194	0.388442834	0.204011052	0.264874473	0.124028154	0.806962658	0.349576401	0.114895317	0.054736084	0.072976111	0.850476495	0.653681083	0.417028413	0.061171862	0.113560188	0.168788768	0.106138214	0.080560724	0.072375183	0.109232802	0.101582837	0.146636973	0.116970755	0.127628161	0.091095024	0.816155505	0.458545689	0.64015935	0.452040265	0.874573782	0.499836676	0.639815941	0.837955294	0.679467454	0.816119119	0.334743579	0.567029021	0.672282181	0.531543645	0.774772827	0.761817315	0.638667887	0.716883285	0.881493389	0.800540514	0.719030313	0.836848382	0.011972279	0.506153345	0.532232778	0.320424404	0.748361761	0.456431271	0.572610759	0.620562892	0.39577788	0.160285231	0.867990501	0.910506241	0.858479964	0.772750048	0.655658091	0.884080247	0.629031333	0.823552249	0.6363729	0.886941282	0.591522937	0.789568722	0.62058457	0.548243923	0.395429871	0.730116973	0.463738714	0.304189917	0.377988193	0.456061879	0.363673797	0.410127736	0.361395858	0.291890786	0.386690311	0.252761821	0.34008855	0.358707135	0.444261988	0.42909998	0.437691123	0.478050523	0
0.587881575	0.01390695	0.862613676	0.67604112	0.653949991	0.868975039	0.436861407	0.472847902	0.474594893	0.492223048	0.766704362	0.784760176	0.60414618	0.861102605	0.637933601	0.542158841	0.842175105	0.47356999	0.576340121	0.722978212	0.567021958	0.828395724	0.73474667	0.870990204	0.710534111	0.75254864	0.832117867	0.862276672	0.692487362	0.743346167	0.844913486	0.308688715	0.113580145	0.419599221	0.722020708	0.54013552	0.470864707	0.512414125	0.461729373	0.580780342	0.589490931	0.663621512	0.678195914	0.411526936	0.512895724	0.054048768	0.476686752	0.461809292	0.525636911	0.436394808	0.458102873	0.454567263	0.417319703	0.261183842	0.473327906	0.272747626	0.887429016	0.410315891	0.649965698	0.700870093	0.898769874	0.118424075	0.419490916	0.348914894	0.097010699	0.671368027	0.110499435	0.534099832	0.316398434	0.140833942	0.100285739	0.134424738	0.811301546	0.687057493	0.237858195	0.080086052	0.097703677	0.111032964	0.092041844	0.115317115	0.096916997	0.163410937	0.102152741	0.178428986	0.144470354	0.199015361	0.148082127	0.432569092	0.44239388	0.378467635	0.428107042	0.480290215	0.673825553	0.714336915	0.067559635	0.523995129	0.87162914	0.486110636	0.4217857	0.482254488	0.373171456	0.739360498	0.414168442	0.727697236	0.668765325	0.727966229	0.698801502	0.556361107	0.484651787	0.017906002	0.563795498	0.574757422	0.267094207	0.716888035	0.353205172	0.550310062	0.559492896	0.260329773	0.116815309	0.091440713	0.540351467	0.542209488	0.830919654	0.723629128	0.681705235	0.51480295	0.799314504	0.787369063	0.952459275	0.763881555	0.826624462	0.647102303	0.639127255	0.409185624	0.688661844	0.488855314	0.402905162	0.452711471	0.478726927	0.427501688	0.428875365	0.493113581	0.448556468	0.439325665	0.332888933	0.36841656	0.40258018	0.495119893	0.525622957	0.45465244	0.536755364	0.969
0.555877152	0.013360637	0.820329615	0.576897491	0.702918095	0.85618987	0.454534541	0.484266241	0.432350278	0.509586925	0.780430772	0.780243049	0.538411529	0.841085982	0.529139277	0.516136118	0.803918062	0.367475718	0.640190621	0.708664263	0.455832587	0.796575452	0.66201659	0.867928397	0.631040186	0.738266326	0.823867844	0.866206832	0.702578601	0.781891701	0.849095097	0.2160234	0.074901496	0.93209634	0.727894951	0.542546774	0.443779575	0.532537811	0.338657343	0.402423475	0.396403766	0.591683388	0.59147018	0.43199775	0.342936423	0.050403482	0.531211319	0.376274345	0.482222858	0.292128445	0.350106139	0.311441314	0.367053147	0.248496353	0.201337726	0.373222573	0.869746009	0.41515573	0.627082891	0.688639364	0.875692147	0.124583932	0.356440713	0.245202871	0.073687022	0.799434503	0.08345179	0.555059944	0.314643728	0.146584403	0.074071059	0.085496631	0.757485292	0.698584929	0.20288695	0.092843187	0.186051906	0.189641414	0.130781796	0.237812827	0.110532082	0.210696668	0.119383699	0.214235067	0.152565115	0.218133375	0.204780411	0.423836177	0.331660787	0.382346584	0.448104843	0.539764448	0.585194032	0.683811997	0.47478183	0.474844943	0.782619538	0.384227445	0.395016032	0.482901268	0.377848355	0.785656251	0.433698202	0.708810106	0.670169358	0.816195193	0.73938317	0.627527981	0.439238225	0.020705943	0.563017826	0.561152829	0.268776284	0.681339927	0.435198353	0.521271257	0.536711463	0.388468029	0.168707445	0.085861568	0.558331621	0.522539672	0.846367828	0.684389554	0.679208042	0.297089956	0.787519151	0.791776453	0.947776155	0.70502565	0.816076113	0.607466921	0.802992699	0.705637989	0.896189412	0.437129996	0.391836126	0.405562986	0.466430157	0.446809432	0.419869294	0.504927065	0.514308646	0.445421775	0.310200164	0.373843261	0.393199642	0.462341562	0.548755784	0.472734285	0.541732126	1.991
0.574684965	0.021627817	0.876835044	0.735782452	0.838768986	0.891547294	0.062002727	0.297656638	0.437232741	0.520657376	0.778035155	0.781927083	0.456466647	0.817002652	0.516844631	0.305191243	0.813316798	0.322722763	0.588043819	0.704384839	0.428612635	0.814093485	0.679478366	0.883193931	0.609435331	0.729665416	0.806942463	0.865350519	0.624734146	0.69581261	0.860303145	0.572552296	0.166038079	0.126857323	0.864454798	0.832940469	0.883043183	0.845467524	0.743120782	0.828515745	0.74985238	0.975671777	0.889186458	0.938978598	0.79193876	0.484599193	0.883817629	0.837183088	0.944540332	0.822506407	0.849380287	0.826067369	0.754125513	0.803983843	0.765274537	0.827951787	0.858053231	0.753039787	0.439440441	0.765753466	0.898085418	0.530460272	0.53507613	0.446272246	0.193215791	0.233257399	0.113485871	0.835877968	0.292914631	0.143406283	0.099409197	0.088369546	0.841552797	0.641079611	0.340335069	0.074119716	0.187342332	0.247109601	0.211163502	0.092080681	0.065491717	0.128093034	0.113946944	0.175157172	0.128673142	0.302931721	0.258329256	0.827503858	0.478144911	0.690625977	0.389240733	0.87117294	0.5440244	0.665241721	0.815333936	0.655020993	0.817998842	0.392566828	0.498612367	0.699965941	0.558327924	0.751887528	0.754666895	0.568416702	0.727320127	0.885082581	0.814500383	0.717779	0.852081318	0.017563272	0.545331468	0.502907642	0.380298551	0.741573483	0.453109605	0.595573968	0.623458356	0.391595076	0.167235029	0.86667744	0.912860642	0.910445227	0.76250865	0.750974373	0.895879628	0.75516496	0.834664124	0.699458132	0.944378406	0.641245807	0.816624401	0.651651872	0.691058689	0.513845272	0.710580411	0.408638028	0.302598256	0.350001307	0.387919039	0.299106815	0.426282925	0.336162279	0.331477391	0.37040226	0.232811795	0.288492927	0.289733335	0.404397844	0.43203037	0.429253279	0.456534795	0
0.571271937	0.019492232	0.741965605	0.763740568	0.841903665	0.848830298	0.069626193	0.468921667	0.611831599	0.504466851	0.773343973	0.85025144	0.446980178	0.872454172	0.438147221	0.337992705	0.869302231	0.4411063	0.622383473	0.790935767	0.526020743	0.820150267	0.712224469	0.874043032	0.694581015	0.765370533	0.831786501	0.861281862	0.638315196	0.743975204	0.874280315	0.559219931	0.188325515	0.11776203	0.897177467	0.803199455	0.84348662	0.825442898	0.637479384	0.841259453	0.756451226	0.946567372	0.858234227	0.889157855	0.845002682	0.681558409	0.887164409	0.867866608	0.905577979	0.902571105	0.880064917	0.883143245	0.685631408	0.875048758	0.832665013	0.859145653	0.866423192	0.800926982	0.446994157	0.725052173	0.866265302	0.590796014	0.527910231	0.416482643	0.155705121	0.304161832	0.136184773	0.630876707	0.338783291	0.225667941	0.113400868	0.148102482	0.842321731	0.701255323	0.607535787	0.092399548	0.175250413	0.268348151	0.179794299	0.10337326	0.064306148	0.20647019	0.163239219	0.174786718	0.195132995	0.32872771	0.262169768	0.826624169	0.477713976	0.619348013	0.530620481	0.857011434	0.603482548	0.656398221	0.814014896	0.616752803	0.882076204	0.469830614	0.531795539	0.602354889	0.517390618	0.768292924	0.759091594	0.710045031	0.628806088	0.902194226	0.814131845	0.719550594	0.844828631	0.010591387	0.588242442	0.523040859	0.447794028	0.718801229	0.582481293	0.586942634	0.602641688	0.544109854	0.294390403	0.830419154	0.882880179	0.859850801	0.735717957	0.666693707	0.856347456	0.293104214	0.823272323	0.671912317	0.92299742	0.585120009	0.831664975	0.610158406	0.474680268	0.467207343	0.660788533	0.296344419	0.158893204	0.226790567	0.251344415	0.068965038	0.336921797	0.269940458	0.09541741	0.165787544	0.080872472	0.229771404	0.229246229	0.260429078	0.257477117	0.23591159	0.189841454	0
0.569349931	0.033166933	0.881535418	0.749675562	0.83038387	0.896467461	0.063320764	0.361116301	0.465129963	0.446691396	0.753617118	0.782713008	0.479740396	0.796394665	0.384635956	0.312642479	0.783540722	0.301331481	0.594202691	0.732756453	0.37222273	0.816455531	0.610607312	0.87622507	0.613317038	0.712065157	0.821058119	0.841379586	0.574163945	0.670536159	0.843973517	0.510829228	0.164145148	0.109702315	0.913086324	0.819543024	0.839222058	0.817511992	0.697352903	0.856189481	0.734081731	0.95108743	0.886396278	0.922747452	0.816284258	0.488029674	0.903151583	0.865735135	0.936673049	0.809310683	0.840908579	0.818527529	0.797986661	0.780127041	0.819538914	0.863070982	0.844988217	0.750291684	0.37753096	0.764205858	0.853763414	0.50981349	0.525723857	0.413784185	0.173156002	0.290673449	0.111108967	0.938382121	0.354205873	0.128635249	0.050187817	0.08744257	0.855277761	0.629310856	0.394367763	0.073498907	0.119992867	0.138781754	0.101039106	0.121931784	0.096221474	0.100947377	0.095639393	0.119119234	0.105749055	0.109156808	0.096432404	0.436333298	0.323689308	0.428334222	0.422812929	0.874436964	0.548173032	0.63148577	0.843763511	0.643204442	0.846710242	0.257427331	0.495741141	0.619476262	0.527663705	0.746189778	0.711912474	0.631493442	0.728653651	0.803358133	0.745976493	0.6272293	0.839543771	0.022598895	0.532931185	0.531713005	0.330116015	0.715154344	0.495326533	0.577392223	0.622192568	0.425350708	0.167136293	0.879685269	0.885679365	0.879865397	0.819463312	0.652807942	0.881022895	0.720172607	0.812461628	0.595115593	0.836052779	0.576568318	0.802811199	0.646124698	0.610378561	0.315511235	0.725221024	0.463748204	0.35138309	0.408955437	0.421997163	0.380804656	0.429328147	0.417444478	0.407667176	0.414752852	0.258442824	0.362100012	0.377659307	0.442017024	0.491509901	0.439605002	0.506299553	0
0.553238663	0.032234643	0.891492055	0.758641598	0.819624272	0.865629967	0.067307255	0.42444936	0.501283597	0.551506035	0.713752757	0.749403693	0.51504114	0.794285152	0.452286248	0.325602213	0.806822508	0.255789636	0.456043179	0.631719834	0.424011257	0.796849785	0.641246418	0.854632441	0.572960852	0.692791939	0.813030588	0.863419459	0.635775807	0.692655822	0.854784901	0.531198415	0.186604053	0.147630874	0.92897989	0.811901225	0.821772337	0.827835809	0.705688003	0.853658094	0.722706462	0.950728889	0.895026226	0.941084179	0.712832264	0.062816229	0.87064235	0.864637357	0.937953908	0.760347711	0.880079843	0.858770957	0.746133069	0.727685222	0.800188988	0.754765361	0.846709579	0.721809404	0.063909418	0.729033814	0.856185806	0.947186293	0.469535445	0.324934047	0.114843485	0.301273763	0.107530577	0.853288655	0.404769414	0.147318654	0.051070978	0.063845688	0.861429579	0.680117224	0.377557458	0.090109897	0.253026562	0.252744797	0.219414128	0.089075235	0.078452174	0.144184263	0.122910338	0.183579647	0.110870564	0.212848206	0.156518949	0.463874866	0.50273708	0.681677867	0.422524021	0.88462343	0.596526488	0.72938442	0.484757612	0.642768628	0.823181082	0.44860826	0.489354238	0.618419494	0.549050523	0.755194288	0.76391902	0.635413762	0.634375317	0.833654678	0.774723108	0.638622883	0.836423964	0.018058022	0.553278439	0.541373486	0.292574512	0.729469299	0.394484167	0.484680464	0.514796634	0.31254631	0.121869642	0.074392686	0.568744782	0.529980983	0.847486436	0.668119702	0.889605442	0.687119888	0.840481221	0.618650956	0.884066509	0.635388683	0.806837176	0.619230199	0.526579337	0.395394569	0.724778369	0.427998365	0.339282679	0.353597695	0.41626615	0.37219055	0.410874938	0.397346419	0.386481884	0.373942075	0.276769547	0.324137369	0.338557607	0.413745341	0.449476831	0.429617631	0.475528733	0
0.585756034	0.029063394	0.874282374	0.749605031	0.824196306	0.885704265	0.050876135	0.442308939	0.47929897	0.509480723	0.761924286	0.722951727	0.552554164	0.844181882	0.387345132	0.264784893	0.823254976	0.308938582	0.494465116	0.685971125	0.361437587	0.807733918	0.627131084	0.856825096	0.576346619	0.71681234	0.821564954	0.841892603	0.630235395	0.721351366	0.861040417	0.506427309	0.18251796	0.130095424	0.889259126	0.818269703	0.80105362	0.831422921	0.682555789	0.768943184	0.754703273	0.943371733	0.836561107	0.899153097	0.650887467	0.832635516	0.854505767	0.801047823	0.915894855	0.778374518	0.80032593	0.825754899	0.699991746	0.623408857	0.639554091	0.823520545	0.807763531	0.75377236	0.374790175	0.742313345	0.885418288	0.488640098	0.412860743	0.306522998	0.131449709	0.298008872	0.115111731	0.850072447	0.36407432	0.12302638	0.064911566	0.079247882	0.881414784	0.687124283	0.26272525	0.072898836	0.185904691	0.233453273	0.178111017	0.134339027	0.078562321	0.149261846	0.126187888	0.213426025	0.130338631	0.151938907	0.151536119	0.84149063	0.560534307	0.627386633	0.409757675	0.826441553	0.561812252	0.641759119	0.847385945	0.630763794	0.844855792	0.323003275	0.512687876	0.664329279	0.551682737	0.783617636	0.726928629	0.673571984	0.669428049	0.799234317	0.746197849	0.624015784	0.863820524	0.015916897	0.621618155	0.613198186	0.273789671	0.716459869	0.424508087	0.554871382	0.603371686	0.383162218	0.171682552	0.497842366	0.065118896	0.07484127	0.718102787	0.641474815	0.894856458	0.534731962	0.814812392	0.660271393	0.939172179	0.655577139	0.843402111	0.651421266	0.545447332	0.420386493	0.707911756	0.464892804	0.376816418	0.373659667	0.459586671	0.409491443	0.454481191	0.410117377	0.384617647	0.421379994	0.256037321	0.363895725	0.393938822	0.466672502	0.489514035	0.466877048	0.501760297	0
0.614464566	0.013822299	0.884780581	0.796143294	0.830230438	0.877281377	0.063649285	0.444161262	0.558179089	0.450977372	0.731313744	0.77184087	0.667473522	0.831246317	0.636019169	0.429136198	0.830435872	0.276370388	0.448717692	0.774551229	0.30285053	0.82848234	0.460455258	0.881134633	0.368968153	0.575588201	0.807500641	0.806603583	0.50020331	0.680823068	0.854620208	0.579069799	0.177260875	0.121011098	0.891606541	0.828175238	0.833913064	0.840774966	0.69168778	0.845348542	0.758183077	0.961144429	0.888713721	0.948175579	0.844348296	0.878835991	0.919391226	0.827171992	0.940646131	0.863481653	0.876126757	0.87021631	0.817132981	0.735931179	0.861128956	0.873559508	0.739328196	0.746229704	0.707306029	0.782705263	0.878092231	0.13308695	0.380332821	0.297076502	0.113838995	0.191543213	0.083850018	0.840841063	0.28162454	0.117936	0.048236458	0.072204131	0.860858092	0.759829717	0.269983907	0.051533428	0.098460995	0.133017337	0.095806783	0.101048303	0.057069368	0.085023563	0.097228978	0.119189689	0.115371274	0.124940122	0.113706823	0.842154324	0.666887795	0.697862415	0.440482417	0.883340772	0.593525998	0.643467361	0.830637343	0.631586806	0.926178944	0.297560642	0.502475426	0.692694632	0.57007039	0.711904915	0.76816839	0.596043114	0.703680864	0.734316619	0.727671872	0.608126766	0.843180018	0.018265808	0.486719437	0.506644137	0.33231664	0.776076729	0.353919954	0.616921366	0.652174503	0.391061826	0.166998057	0.840993415	0.904739651	0.860926414	0.818650098	0.761585942	0.858611814	0.527640754	0.611525539	0.725191826	0.905154884	0.538681973	0.840360904	0.623862914	0.634730272	0.454894483	0.69321398	0.332659011	0.228170877	0.276130702	0.297709511	0.177195184	0.271738367	0.276091892	0.267434141	0.341113345	0.229231573	0.215948803	0.251529436	0.272361461	0.282890467	0.312509959	0.242583144	0
